User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
2378,1051,Sweater,H&M,Men's Fashion,36,4.172109,Black,S
1670,945,Jeans,Adidas,Men's Fashion,35,2.853686,Red,L
1478,1194,Jeans,Adidas,Men's Fashion,109,1.763006,Yellow,L
2677,820,Jeans,H&M,Men's Fashion,56,1.037796,Red,XL
1816,1067,Dress,H&M,Men's Fashion,90,4.266794,Black,S
2627,1093,Dress,Nike,Men's Fashion,51,2.772392,Blue,S
1743,832,T-shirt,Gucci,Men's Fashion,19,4.153172,Yellow,M
1723,1125,T-shirt,Zara,Men's Fashion,29,1.914882,Black,S
1297,1196,Sweater,H&M,Men's Fashion,114,4.200368,Red,M
2378,1098,Dress,H&M,Men's Fashion,91,2.277148,Red,S
1714,1120,T-shirt,Adidas,Men's Fashion,77,1.30308,Blue,M
2608,1110,Dress,Gucci,Men's Fashion,78,0.757156,Black,L
1065,1158,Sweater,Nike,Men's Fashion,67,2.436356,Black,S
2909,894,Shoes,Zara,Men's Fashion,17,3.327453,White,M
2699,920,Sweater,H&M,Men's Fashion,34,1.091304,Yellow,M
1333,860,Sweater,Gucci,Men's Fashion,120,1.136796,Red,XL
2775,1129,Sweater,Adidas,Men's Fashion,60,1.053252,Yellow,S
1509,937,Sweater,Adidas,Men's Fashion,77,3.803028,Yellow,M
2269,1098,Shoes,Gucci,Men's Fashion,77,0.927976,Red,L
2035,829,Sweater,H&M,Men's Fashion,30,1.30098,Blue,M
1931,1066,Sweater,Adidas,Men's Fashion,114,1.50308,White,XL
1247,1176,Jeans,H&M,Men's Fashion,68,3.682711,Black,S
2300,847,T-shirt,Gucci,Men's Fashion,41,3.880882,White,M
2447,1182,Sweater,Adidas,Men's Fashion,33,2.604099,White,S
2098,849,Dress,Gucci,Men's Fashion,37,4.196368,Black,M
2104,894,Shoes,Adidas,Men's Fashion,72,2.724747,Red,XL
1013,987,Jeans,Zara,Men's Fashion,25,2.15172,White,L
2154,803,Sweater,Nike,Men's Fashion,106,2.997751,Yellow,L
2041,875,Shoes,Adidas,Men's Fashion,54,4.345931,Blue,M
1126,1189,Sweater,Nike,Men's Fashion,33,1.500578,Yellow,S
