User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
2072,895,Dress,Nike,Men's Fashion,36,4.244872,White,M
1381,1061,Sweater,Nike,Men's Fashion,69,0.190251,Blue,M
1234,852,Dress,Adidas,Men's Fashion,17,0.235022,Black,S
1575,959,Jeans,Adidas,Men's Fashion,118,3.162972,Blue,M
2118,804,T-shirt,Gucci,Men's Fashion,93,4.647584,Blue,L
2735,817,Shoes,H&M,Men's Fashion,66,3.884355,Black,S
2848,1085,Shoes,Nike,Men's Fashion,69,0.17938,Red,L
1056,1004,Dress,Nike,Men's Fashion,80,4.188923,Black,L
2647,1112,Sweater,Zara,Men's Fashion,107,2.550256,Red,M
2734,974,Shoes,Zara,Men's Fashion,100,2.740505,Yellow,S
