User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
2322,809,T-shirt,Adidas,Men's Fashion,10,1.210959,Black,M
2625,1180,Jeans,Zara,Men's Fashion,115,4.627884,White,S
1114,987,Jeans,Zara,Men's Fashion,88,0.202882,Blue,XL
2341,1106,Jeans,Adidas,Men's Fashion,18,1.53427,White,M
1020,807,Sweater,Zara,Men's Fashion,83,0.348783,Yellow,M
1555,1094,Sweater,Gucci,Men's Fashion,22,0.417266,Yellow,M
2566,963,Shoes,Adidas,Men's Fashion,58,1.427043,Yellow,S
2726,976,Dress,Zara,Men's Fashion,94,3.530539,White,XL
1036,962,Sweater,H&M,Men's Fashion,57,1.879407,Red,L
1992,1005,T-shirt,Gucci,Men's Fashion,34,4.431426,Yellow,L
1640,818,T-shirt,H&M,Men's Fashion,73,0.755394,Blue,L
2988,901,Dress,H&M,Men's Fashion,91,1.912251,White,S
1464,939,Shoes,H&M,Men's Fashion,34,0.644033,Red,XL
1820,933,Dress,H&M,Men's Fashion,14,4.964697,Black,S
1071,928,Shoes,Adidas,Men's Fashion,65,0.44732,Blue,L
1415,1101,T-shirt,H&M,Men's Fashion,12,3.515155,Black,M
1585,1125,Jeans,Nike,Men's Fashion,44,0.856512,White,L
2436,904,T-shirt,Nike,Men's Fashion,56,4.495963,Blue,S
2407,813,Shoes,Adidas,Men's Fashion,88,4.209741,Red,XL
1407,1136,Dress,Adidas,Men's Fashion,105,0.553116,Black,S
1525,1132,T-shirt,Zara,Men's Fashion,107,1.556295,Black,S
1654,1090,Shoes,Nike,Men's Fashion,101,3.89675,Yellow,XL
2254,828,Shoes,Zara,Men's Fashion,78,4.365674,Blue,S
1968,938,Sweater,Zara,Men's Fashion,11,0.312821,Yellow,L
2780,1053,T-shirt,Zara,Men's Fashion,63,3.348491,White,L
2330,1136,Shoes,Adidas,Men's Fashion,80,4.551684,White,L
2436,1134,Dress,Nike,Men's Fashion,119,2.733462,Black,S
2270,894,Shoes,H&M,Men's Fashion,76,0.922496,Black,M
2392,835,Dress,Gucci,Men's Fashion,89,3.836725,Red,XL
2347,909,Shoes,Adidas,Men's Fashion,84,1.706668,Black,XL
