User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1082,961,Shoes,Adidas,Men's Fashion,44,3.951325,Blue,S
1699,1130,Sweater,H&M,Men's Fashion,87,4.31398,Black,S
2753,1130,Dress,Adidas,Men's Fashion,120,4.374009,Blue,XL
2818,807,Sweater,H&M,Men's Fashion,40,0.076602,Red,XL
1749,1099,T-shirt,Zara,Men's Fashion,114,3.293777,Blue,L
1136,963,Dress,H&M,Men's Fashion,23,2.958605,Yellow,XL
1300,1162,Dress,Nike,Men's Fashion,66,2.454567,White,L
1223,1083,T-shirt,Adidas,Men's Fashion,53,4.10304,Blue,M
2977,958,T-shirt,Adidas,Men's Fashion,13,2.73396,Black,S
1971,1153,Sweater,Gucci,Men's Fashion,76,1.85407,White,M
2793,1193,Shoes,Nike,Men's Fashion,59,0.837069,Blue,L
1186,1089,Dress,Adidas,Men's Fashion,63,3.90252,Red,XL
2200,874,Shoes,H&M,Men's Fashion,25,3.917776,Yellow,S
2543,981,Sweater,Adidas,Men's Fashion,43,2.864563,White,S
1560,1010,Jeans,Adidas,Men's Fashion,58,3.575396,White,XL
2811,1146,T-shirt,H&M,Men's Fashion,108,4.492121,White,L
1478,844,Dress,Zara,Men's Fashion,55,1.016584,Yellow,L
2479,1078,Jeans,Gucci,Men's Fashion,47,1.03306,Red,M
2568,910,Shoes,Zara,Men's Fashion,110,0.616939,Yellow,XL
1016,821,Jeans,H&M,Men's Fashion,56,2.944119,Black,M
1751,838,Shoes,Nike,Men's Fashion,116,4.093693,Yellow,M
2978,1078,Jeans,Adidas,Men's Fashion,38,4.836358,White,S
1168,1107,Jeans,Zara,Men's Fashion,96,0.790188,Red,L
1265,1182,Shoes,Nike,Men's Fashion,106,3.398359,White,S
1095,818,Dress,Nike,Men's Fashion,81,4.900229,Blue,M
1781,1030,Shoes,Adidas,Men's Fashion,21,2.847911,White,S
1654,822,Sweater,Nike,Men's Fashion,21,3.778351,Yellow,XL
1468,1193,Shoes,Zara,Men's Fashion,17,3.962462,Blue,M
2831,1183,Dress,Gucci,Men's Fashion,46,0.156197,Yellow,XL
2751,910,Dress,Gucci,Men's Fashion,69,1.168295,White,XL
