User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1365,809,Sweater,H&M,Men's Fashion,90,1.745968,Yellow,S
1683,945,Sweater,H&M,Men's Fashion,81,4.584983,Black,L
1086,817,Jeans,Adidas,Men's Fashion,113,2.478235,Red,M
2908,1191,Jeans,H&M,Men's Fashion,116,1.302529,Blue,XL
2768,977,T-shirt,Gucci,Men's Fashion,102,4.933764,Yellow,S
2841,1161,Sweater,Nike,Men's Fashion,73,2.05723,Blue,L
1324,1157,Jeans,Adidas,Men's Fashion,29,3.533715,Black,XL
2500,1078,Shoes,H&M,Men's Fashion,95,3.96115,White,M
2873,855,Dress,Adidas,Men's Fashion,23,1.074463,Yellow,S
2607,1041,Dress,H&M,Men's Fashion,40,4.520277,White,L
2849,843,Jeans,Zara,Men's Fashion,108,2.850286,Red,S
1838,1162,Dress,Zara,Men's Fashion,51,4.435471,Red,M
2720,1063,Jeans,H&M,Men's Fashion,11,1.930182,Black,L
2220,1073,Sweater,Adidas,Men's Fashion,21,4.478173,White,M
1205,885,Jeans,Zara,Men's Fashion,54,0.665321,Yellow,M
1425,1001,Jeans,Nike,Men's Fashion,67,1.490919,Blue,XL
2004,884,Dress,Adidas,Men's Fashion,13,4.307484,Red,M
1127,1095,Dress,Zara,Men's Fashion,20,0.353902,Yellow,L
2238,861,Jeans,Zara,Men's Fashion,42,1.441423,Yellow,L
2642,1177,Jeans,H&M,Men's Fashion,66,3.818465,Black,S
2216,1107,Jeans,Adidas,Men's Fashion,86,4.033847,Red,S
1232,965,T-shirt,Nike,Men's Fashion,95,3.477357,White,M
2816,873,T-shirt,Adidas,Men's Fashion,95,0.67356,Blue,S
1930,1161,Jeans,Adidas,Men's Fashion,21,2.65308,Blue,M
1293,941,Sweater,Nike,Men's Fashion,37,0.699509,Yellow,M
2831,819,Sweater,Adidas,Men's Fashion,47,4.031803,Red,L
1810,1142,Dress,Zara,Men's Fashion,30,4.786453,Red,M
2473,1016,Dress,Adidas,Men's Fashion,89,4.486732,Black,M
1827,961,Shoes,Nike,Men's Fashion,69,4.362439,Black,M
2284,1117,Shoes,Zara,Men's Fashion,94,3.225799,Blue,M
