User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1786,1198,Dress,Nike,Men's Fashion,51,1.264628,Red,L
2454,810,Sweater,Gucci,Men's Fashion,95,1.871278,White,S
1028,920,T-shirt,H&M,Men's Fashion,21,3.394107,Red,M
1705,1069,Shoes,Gucci,Men's Fashion,53,3.615102,Black,L
2437,851,Jeans,Zara,Men's Fashion,79,3.022432,Black,L
1959,1158,Sweater,Nike,Men's Fashion,28,3.186143,White,M
2257,1183,Jeans,H&M,Men's Fashion,99,1.652926,Black,S
2551,1107,T-shirt,Nike,Men's Fashion,82,2.251411,White,S
2937,1004,T-shirt,Nike,Men's Fashion,21,3.763831,Blue,L
1249,971,Sweater,Adidas,Men's Fashion,102,3.639057,White,M
2868,1110,Jeans,Gucci,Men's Fashion,67,0.249473,Yellow,S
1491,1107,Jeans,Nike,Men's Fashion,53,2.286655,Blue,XL
2286,1058,Jeans,H&M,Men's Fashion,20,4.526283,Yellow,XL
2054,1071,Dress,Adidas,Men's Fashion,118,2.623583,Black,XL
2700,869,Dress,Adidas,Men's Fashion,58,3.515951,Red,L
2446,1056,Sweater,Zara,Men's Fashion,14,2.254782,Yellow,S
2372,899,T-shirt,Nike,Men's Fashion,109,4.23598,Red,S
2532,1188,T-shirt,Zara,Men's Fashion,50,0.487364,Yellow,M
2887,1138,Jeans,H&M,Men's Fashion,62,0.126687,White,S
2274,872,Jeans,Gucci,Men's Fashion,92,4.331629,Yellow,M
1356,1030,T-shirt,Adidas,Men's Fashion,108,4.447634,White,S
1579,1023,T-shirt,Gucci,Men's Fashion,42,2.9535,Red,M
1632,842,T-shirt,Gucci,Men's Fashion,78,0.772551,Red,S
2353,956,Jeans,Gucci,Men's Fashion,46,3.188131,Red,XL
1492,918,Sweater,Zara,Men's Fashion,84,0.957487,Black,XL
2823,980,Sweater,H&M,Men's Fashion,69,1.200755,Yellow,XL
2382,1034,Sweater,Nike,Men's Fashion,50,2.932514,Red,S
2884,950,Jeans,Nike,Men's Fashion,10,4.226565,Black,M
2110,895,Sweater,Adidas,Men's Fashion,62,2.333352,White,S
1771,1064,Dress,Gucci,Men's Fashion,10,2.637218,White,M
