User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
2053,807,Dress,H&M,Men's Fashion,118,1.166562,White,L
1988,973,Shoes,Zara,Men's Fashion,12,1.303884,Yellow,L
2975,1158,Jeans,Nike,Men's Fashion,106,4.432353,Blue,M
1228,884,Sweater,Zara,Men's Fashion,56,4.69529,Red,XL
2659,968,Shoes,Adidas,Men's Fashion,29,1.697496,Black,L
1498,858,Shoes,Zara,Men's Fashion,107,0.269656,Red,L
1410,1140,Sweater,Gucci,Men's Fashion,29,2.558245,White,M
2823,850,Shoes,H&M,Men's Fashion,88,2.109348,White,XL
2854,864,T-shirt,Adidas,Men's Fashion,43,1.406113,Blue,XL
2304,1064,Sweater,Nike,Men's Fashion,18,0.171904,Red,S
1585,953,Shoes,Nike,Men's Fashion,91,4.829755,Yellow,M
1025,955,T-shirt,H&M,Men's Fashion,78,3.732943,White,L
2835,1170,T-shirt,Zara,Men's Fashion,95,2.713133,Black,XL
1503,1061,Jeans,Nike,Men's Fashion,41,3.038101,Black,S
1202,851,T-shirt,Gucci,Men's Fashion,74,2.024157,Black,XL
1170,923,Dress,H&M,Men's Fashion,73,4.995886,Yellow,M
2953,964,Shoes,Nike,Men's Fashion,83,0.78654,Blue,XL
2373,1022,Dress,H&M,Men's Fashion,22,2.302783,Yellow,L
1322,952,Shoes,Nike,Men's Fashion,98,1.565417,White,L
1605,939,Sweater,Zara,Men's Fashion,58,2.78934,Red,S
2942,998,T-shirt,Adidas,Men's Fashion,86,1.454729,White,S
1852,1131,Sweater,Nike,Men's Fashion,56,2.635794,Red,XL
2014,930,Shoes,Adidas,Men's Fashion,13,0.369663,White,M
1790,979,Shoes,Gucci,Men's Fashion,14,0.720039,Yellow,M
1228,916,Shoes,Nike,Men's Fashion,51,3.183759,Blue,XL
1333,1046,Shoes,H&M,Men's Fashion,18,4.474839,Red,M
1161,859,Shoes,Gucci,Men's Fashion,118,2.693997,Blue,XL
2933,954,Jeans,Nike,Men's Fashion,38,0.386229,Black,S
1235,1182,Dress,Zara,Men's Fashion,71,2.673885,Yellow,S
2210,978,Jeans,Nike,Men's Fashion,21,2.068447,Yellow,S
