User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1606,836,Sweater,H&M,Men's Fashion,19,0.352869,Yellow,L
2923,1187,Dress,Nike,Men's Fashion,109,2.529081,Blue,M
2131,1043,T-shirt,Nike,Men's Fashion,14,1.615321,Yellow,XL
2126,940,T-shirt,Zara,Men's Fashion,77,3.404897,Blue,XL
1257,847,Shoes,Zara,Men's Fashion,106,3.379702,Black,S
2406,1163,Jeans,Gucci,Men's Fashion,18,4.658277,White,XL
1673,1041,Shoes,Zara,Men's Fashion,14,1.645116,White,XL
2955,961,Sweater,H&M,Men's Fashion,38,0.403815,Blue,XL
2150,1112,Shoes,H&M,Men's Fashion,112,4.196187,Black,L
1005,824,Shoes,Adidas,Men's Fashion,49,2.530847,Yellow,M
2893,1034,Jeans,Gucci,Men's Fashion,70,3.621207,Blue,XL
2980,1074,Jeans,Nike,Men's Fashion,81,4.496921,White,XL
2231,992,Sweater,H&M,Men's Fashion,49,1.657553,Black,M
2041,988,T-shirt,Nike,Men's Fashion,116,1.037996,White,L
1199,938,Jeans,Gucci,Men's Fashion,64,1.756423,Blue,XL
2266,876,Shoes,Nike,Men's Fashion,64,3.036954,Black,M
1762,1103,T-shirt,Adidas,Men's Fashion,28,3.330658,Red,M
2544,1011,Jeans,Adidas,Men's Fashion,109,2.441664,Yellow,L
2257,1151,T-shirt,H&M,Men's Fashion,118,0.285068,Yellow,S
2564,881,Shoes,Adidas,Men's Fashion,46,1.292441,Blue,M
1562,1105,Sweater,H&M,Men's Fashion,101,1.540261,Red,XL
2409,1152,T-shirt,Zara,Men's Fashion,99,3.291549,White,M
1238,1027,Dress,Zara,Men's Fashion,63,3.891348,Blue,XL
2054,825,T-shirt,H&M,Men's Fashion,81,4.715234,Yellow,M
1865,1168,Sweater,Nike,Men's Fashion,15,0.058369,Blue,S
1136,951,Sweater,Zara,Men's Fashion,63,3.869069,Red,L
2481,907,Sweater,H&M,Men's Fashion,25,0.856193,Yellow,XL
1256,1195,Shoes,H&M,Men's Fashion,65,3.330677,Black,XL
2866,1091,Sweater,Gucci,Men's Fashion,66,1.526142,Red,XL
1418,1186,Shoes,Nike,Men's Fashion,24,3.655531,Black,S
