User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1837,951,Shoes,Nike,Men's Fashion,44,2.528303,Yellow,L
1322,1134,Shoes,Gucci,Men's Fashion,72,2.997606,White,L
1873,878,T-shirt,Nike,Men's Fashion,59,4.839911,Red,XL
2825,1190,Shoes,Zara,Men's Fashion,11,4.932565,White,XL
1006,813,Dress,Adidas,Men's Fashion,98,3.129919,White,S
1602,868,Dress,H&M,Men's Fashion,79,0.589822,Blue,XL
1203,985,Shoes,Adidas,Men's Fashion,62,0.353786,Yellow,M
2859,1033,Dress,Nike,Men's Fashion,64,0.999764,Blue,XL
2049,908,Sweater,H&M,Men's Fashion,105,1.652705,Blue,S
2639,1096,Sweater,Gucci,Men's Fashion,32,4.967601,Blue,L
2673,1137,Sweater,Gucci,Men's Fashion,96,2.225752,Yellow,L
2545,1002,Shoes,Gucci,Men's Fashion,83,4.440825,Red,XL
2060,1116,Jeans,Adidas,Men's Fashion,51,1.143158,Black,L
1813,836,Shoes,Nike,Men's Fashion,51,4.079341,Blue,L
1688,1080,Shoes,H&M,Men's Fashion,57,3.036894,White,M
2212,1070,T-shirt,Zara,Men's Fashion,85,1.518261,Yellow,M
2347,1085,Dress,Nike,Men's Fashion,17,4.489498,Blue,L
1475,1157,Shoes,Zara,Men's Fashion,16,0.570788,Black,M
2333,822,Sweater,Gucci,Men's Fashion,25,3.292597,White,XL
1078,1083,T-shirt,Adidas,Men's Fashion,99,4.802686,Yellow,L
2536,931,Shoes,Zara,Men's Fashion,26,0.354263,Red,S
1105,919,Dress,Adidas,Men's Fashion,24,3.412006,Blue,L
2609,849,Sweater,Adidas,Men's Fashion,11,3.618479,White,XL
1631,871,Dress,Adidas,Men's Fashion,16,2.302964,Blue,L
2653,936,T-shirt,Nike,Men's Fashion,48,2.211088,Red,L
1307,852,Shoes,Zara,Men's Fashion,19,2.436639,Yellow,XL
2402,1170,Sweater,Gucci,Men's Fashion,44,4.179579,Black,S
1522,1060,T-shirt,H&M,Men's Fashion,111,0.139623,Black,L
1917,1097,T-shirt,Gucci,Men's Fashion,66,1.92813,Blue,XL
1859,898,T-shirt,Nike,Men's Fashion,64,0.116526,Black,L
