User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1457,1065,T-shirt,Gucci,Men's Fashion,45,2.895353,Black,L
1620,1036,Shoes,Adidas,Men's Fashion,34,2.977968,White,S
2824,1117,Dress,H&M,Men's Fashion,33,3.560862,Black,L
2485,1080,Jeans,Gucci,Men's Fashion,98,4.718003,Yellow,L
2079,1098,Jeans,Zara,Men's Fashion,51,4.718816,White,L
2025,962,Shoes,Gucci,Men's Fashion,51,3.318607,Red,S
2444,939,T-shirt,Adidas,Men's Fashion,102,1.497239,Blue,S
2590,981,T-shirt,Adidas,Men's Fashion,89,2.589374,Blue,M
2582,1043,Shoes,Zara,Men's Fashion,10,2.365067,Yellow,L
1070,1044,T-shirt,H&M,Men's Fashion,88,2.102297,Red,L
1780,931,Shoes,Nike,Men's Fashion,89,2.627378,Red,L
2967,961,Sweater,Nike,Men's Fashion,12,2.185799,White,S
2983,1108,Dress,Zara,Men's Fashion,11,1.180017,White,M
2717,902,Shoes,H&M,Men's Fashion,16,1.665145,Yellow,L
1679,1086,T-shirt,Zara,Men's Fashion,30,1.69925,Black,M
1478,1174,Shoes,Gucci,Men's Fashion,96,4.355585,Black,S
2502,1094,Jeans,H&M,Men's Fashion,44,2.610277,White,M
2413,1108,Dress,Nike,Men's Fashion,42,4.869218,Blue,L
2074,1031,Sweater,Zara,Men's Fashion,82,4.180418,Yellow,S
2116,860,Shoes,Zara,Men's Fashion,25,4.12072,Black,XL
1487,1170,Jeans,Nike,Men's Fashion,64,0.21394,Black,XL
2860,918,Dress,Adidas,Men's Fashion,93,3.249103,Red,M
1451,873,Dress,Zara,Men's Fashion,29,4.467796,Red,XL
1657,916,Jeans,Zara,Men's Fashion,77,3.414592,Red,S
1268,1191,Jeans,Nike,Men's Fashion,13,0.127449,Yellow,M
2428,1157,Sweater,Nike,Men's Fashion,93,4.363981,Black,S
1626,843,Dress,H&M,Men's Fashion,114,0.824814,Yellow,S
2160,892,Dress,Gucci,Men's Fashion,58,2.311812,Yellow,L
1595,1099,Sweater,Adidas,Men's Fashion,18,0.351846,Black,M
2901,880,Dress,Adidas,Men's Fashion,90,4.762295,Red,XL
