User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1952,1072,Shoes,Adidas,Men's Fashion,113,3.377105,Blue,M
2176,1055,T-shirt,Adidas,Men's Fashion,20,4.177129,Blue,L
2707,1152,Shoes,Nike,Men's Fashion,119,0.209772,Blue,XL
1419,988,Shoes,Gucci,Men's Fashion,57,3.354855,Red,XL
1202,1004,T-shirt,Zara,Men's Fashion,38,2.483937,White,L
2561,1004,Jeans,Gucci,Men's Fashion,93,1.718798,Red,L
2788,1014,Shoes,Nike,Men's Fashion,42,1.117908,White,XL
1170,830,Sweater,Nike,Men's Fashion,11,0.474871,White,S
2501,1042,Sweater,Adidas,Men's Fashion,55,4.940668,Blue,L
2037,1108,Jeans,Nike,Men's Fashion,56,3.517102,White,S
2973,1039,Dress,Adidas,Men's Fashion,47,3.067427,Yellow,M
2490,1065,T-shirt,Gucci,Men's Fashion,34,0.846821,Blue,XL
1330,1117,T-shirt,Gucci,Men's Fashion,12,1.210602,White,M
1638,982,Sweater,Gucci,Men's Fashion,35,0.317,Black,XL
2187,1043,Jeans,Adidas,Men's Fashion,87,0.568587,Red,L
2355,976,Shoes,Gucci,Men's Fashion,77,2.365042,Red,S
2611,1038,T-shirt,Nike,Men's Fashion,19,0.640299,White,XL
2820,1124,Shoes,Adidas,Men's Fashion,10,3.801136,Black,XL
2532,1081,T-shirt,H&M,Men's Fashion,53,4.788501,Red,L
1569,900,Sweater,Zara,Men's Fashion,118,2.485949,Red,M
1875,996,Shoes,Adidas,Men's Fashion,104,4.666631,Yellow,S
2737,965,Shoes,Nike,Men's Fashion,21,1.486784,White,M
1062,974,T-shirt,Gucci,Men's Fashion,11,2.384109,Yellow,XL
1913,1118,Sweater,Adidas,Men's Fashion,90,3.174929,Black,S
1010,1153,T-shirt,H&M,Men's Fashion,13,1.766763,White,S
1821,1011,Sweater,Nike,Men's Fashion,102,4.119,Yellow,M
2151,869,Jeans,Gucci,Men's Fashion,72,4.797376,Blue,L
1614,1144,T-shirt,Adidas,Men's Fashion,112,4.011105,Blue,M
2937,910,Jeans,Gucci,Men's Fashion,79,2.952152,Red,L
2613,897,Shoes,Zara,Men's Fashion,27,4.210633,Blue,M
