User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
2942,813,Sweater,Adidas,Men's Fashion,74,3.019045,White,M
2108,1176,Dress,Gucci,Men's Fashion,107,3.924826,Yellow,M
2488,810,Jeans,H&M,Men's Fashion,93,2.027741,Red,M
2062,851,Sweater,Gucci,Men's Fashion,115,1.941874,Yellow,S
1815,1056,Dress,H&M,Men's Fashion,84,1.734932,Blue,S
1827,942,Jeans,Adidas,Men's Fashion,108,3.269935,White,S
1625,1174,Shoes,Nike,Men's Fashion,95,3.658758,Yellow,XL
2763,1065,T-shirt,H&M,Men's Fashion,80,2.074537,Red,L
1972,1117,Dress,Gucci,Men's Fashion,38,2.137722,Yellow,L
2225,801,Shoes,Zara,Men's Fashion,90,0.334138,Black,S
2198,1171,Sweater,Zara,Men's Fashion,120,2.274098,Yellow,L
1377,1101,Dress,Nike,Men's Fashion,97,1.771845,White,S
1760,1183,Dress,Adidas,Men's Fashion,33,4.057169,Black,M
2904,805,Dress,Nike,Men's Fashion,101,3.81476,White,L
1996,803,Dress,H&M,Men's Fashion,93,1.94951,Red,M
1987,1135,Shoes,H&M,Men's Fashion,85,4.290417,White,L
2983,1056,T-shirt,Adidas,Men's Fashion,57,2.227436,Black,S
2286,1131,Dress,Adidas,Men's Fashion,96,3.535462,Yellow,L
2166,981,Jeans,Gucci,Men's Fashion,91,0.348865,Blue,XL
1957,861,Dress,H&M,Men's Fashion,71,2.00568,Red,XL
2608,877,Sweater,Adidas,Men's Fashion,41,0.235063,Yellow,L
2581,980,T-shirt,Nike,Men's Fashion,84,1.922625,White,L
2123,1003,T-shirt,Gucci,Men's Fashion,43,4.210566,Yellow,S
2540,833,Dress,Nike,Men's Fashion,78,0.438246,White,XL
2512,1182,Shoes,Nike,Men's Fashion,119,2.180713,Blue,L
1321,1110,Jeans,Nike,Men's Fashion,14,4.26909,Red,S
2049,910,Sweater,H&M,Men's Fashion,31,3.671742,White,XL
1733,1146,Dress,Zara,Men's Fashion,77,3.027008,Blue,XL
1046,1159,T-shirt,H&M,Men's Fashion,11,2.455904,White,L
1825,938,Sweater,Nike,Men's Fashion,72,2.217055,White,S
