User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1549,812,Sweater,Nike,Men's Fashion,65,0.250612,Black,L
2801,1059,Jeans,Gucci,Men's Fashion,73,2.154216,Blue,M
1731,1198,Dress,Nike,Men's Fashion,21,2.611122,Black,XL
1979,900,T-shirt,H&M,Men's Fashion,115,1.036807,Blue,XL
1181,1069,Shoes,Adidas,Men's Fashion,51,1.14039,Red,XL
2375,944,T-shirt,Nike,Men's Fashion,92,0.010288,White,M
1589,879,Shoes,Gucci,Men's Fashion,109,3.941695,Blue,M
2755,1085,Jeans,Adidas,Men's Fashion,106,3.807055,Blue,S
2876,850,Dress,Nike,Men's Fashion,35,1.514787,Yellow,XL
2222,925,T-shirt,Zara,Men's Fashion,115,2.358195,Yellow,XL
2700,1062,Dress,Nike,Men's Fashion,35,4.343761,Blue,M
1424,1039,Jeans,Adidas,Men's Fashion,54,2.024217,Black,XL
1937,1199,Jeans,Nike,Men's Fashion,48,1.741095,White,S
1518,967,Shoes,Adidas,Men's Fashion,15,4.844775,Red,M
1151,1081,Dress,Zara,Men's Fashion,113,0.258468,Black,S
2939,1146,Jeans,Zara,Men's Fashion,77,0.435988,Red,S
2965,920,Dress,Zara,Men's Fashion,72,2.77783,White,L
2198,1052,Shoes,Zara,Men's Fashion,68,3.161986,Black,L
2175,800,Dress,Nike,Men's Fashion,18,3.306701,Yellow,S
2102,1043,Jeans,Nike,Men's Fashion,31,2.661933,White,L
1292,803,Shoes,Gucci,Men's Fashion,43,4.188311,White,M
2052,804,Sweater,Gucci,Men's Fashion,82,3.410686,Blue,S
1459,813,Sweater,Adidas,Men's Fashion,107,3.545072,Blue,S
1169,983,Dress,Nike,Men's Fashion,33,4.608596,Yellow,L
2724,987,T-shirt,H&M,Men's Fashion,98,4.276486,White,S
2390,1052,Jeans,H&M,Men's Fashion,105,3.147059,Blue,XL
2461,1028,Sweater,Zara,Men's Fashion,111,4.284966,Blue,M
2756,1192,T-shirt,H&M,Men's Fashion,93,3.523075,White,M
2774,933,Jeans,Gucci,Men's Fashion,31,4.235883,Yellow,XL
1613,896,Sweater,Adidas,Men's Fashion,27,3.031007,White,XL
