User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1327,916,Dress,H&M,Men's Fashion,61,3.784914,Red,M
1555,992,Jeans,Nike,Men's Fashion,66,1.71968,Black,XL
2896,840,T-shirt,Nike,Men's Fashion,85,3.793276,White,XL
1998,821,T-shirt,H&M,Men's Fashion,22,1.916055,Blue,M
2272,995,Sweater,Zara,Men's Fashion,120,2.142701,White,M
2804,1076,Shoes,Nike,Men's Fashion,95,0.689566,Black,M
2260,912,Sweater,Zara,Men's Fashion,104,1.071758,Yellow,S
2435,974,T-shirt,Adidas,Men's Fashion,95,3.670287,Blue,XL
1457,923,T-shirt,H&M,Men's Fashion,56,0.714673,White,XL
1844,1075,Shoes,H&M,Men's Fashion,36,4.315578,White,S
2059,840,T-shirt,H&M,Men's Fashion,50,0.025762,Black,M
1454,973,T-shirt,Adidas,Men's Fashion,36,3.087986,Black,S
1781,937,Sweater,Adidas,Men's Fashion,94,3.701725,Red,XL
1367,964,T-shirt,H&M,Men's Fashion,29,0.992776,Blue,S
1782,1177,Shoes,Gucci,Men's Fashion,16,3.159624,Red,M
2128,1194,Jeans,Adidas,Men's Fashion,100,0.678718,Red,L
1691,846,Dress,Zara,Men's Fashion,77,2.042204,White,S
1749,1022,Dress,H&M,Men's Fashion,51,3.231754,White,S
2115,812,Sweater,Zara,Men's Fashion,58,4.527727,Red,L
2623,1158,Dress,H&M,Men's Fashion,23,0.558168,Red,XL
1579,811,T-shirt,Adidas,Men's Fashion,72,3.996674,White,L
2947,1101,Dress,H&M,Men's Fashion,56,1.844724,White,XL
1019,1022,Shoes,Nike,Men's Fashion,74,4.190679,Yellow,M
2731,1165,Dress,Zara,Men's Fashion,61,0.213459,Black,S
1818,1020,Shoes,H&M,Men's Fashion,28,3.210443,Yellow,XL
1335,949,T-shirt,Zara,Men's Fashion,20,1.769349,Red,XL
2605,984,Dress,Zara,Men's Fashion,26,2.51373,Yellow,S
1974,864,Shoes,Gucci,Men's Fashion,112,1.069101,Blue,S
2515,870,Sweater,Zara,Men's Fashion,11,1.042757,Red,XL
1526,938,Sweater,Adidas,Men's Fashion,11,4.769322,Red,S
