User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1286,1180,T-shirt,Nike,Men's Fashion,72,2.770786,White,M
1550,882,Sweater,Zara,Men's Fashion,52,3.823186,Blue,XL
2423,910,Sweater,Adidas,Men's Fashion,106,4.982239,Red,L
2708,996,T-shirt,Zara,Men's Fashion,18,1.96188,Yellow,S
1067,950,Dress,Adidas,Men's Fashion,12,3.150846,Red,S
1530,949,Shoes,Adidas,Men's Fashion,10,3.117172,Blue,M
2304,803,T-shirt,Adidas,Men's Fashion,56,0.854373,Red,XL
2014,1181,Jeans,H&M,Men's Fashion,70,3.788423,Black,S
2740,1048,T-shirt,Adidas,Men's Fashion,86,0.170001,Red,M
1010,1038,Sweater,Nike,Men's Fashion,26,1.496638,Black,M
2380,1005,Sweater,H&M,Men's Fashion,83,4.644416,Blue,M
1151,832,Dress,H&M,Men's Fashion,84,3.713993,Red,M
2193,1058,Sweater,H&M,Men's Fashion,52,2.11533,White,XL
1647,1072,Jeans,Zara,Men's Fashion,85,0.734397,Yellow,L
1083,868,Shoes,H&M,Men's Fashion,47,4.688212,White,S
1937,805,Shoes,Gucci,Men's Fashion,33,4.479944,Red,L
2807,1055,Dress,H&M,Men's Fashion,14,0.851798,Black,M
1287,872,Dress,Adidas,Men's Fashion,50,1.23714,Yellow,XL
1952,1062,Jeans,Zara,Men's Fashion,80,3.432705,Black,XL
1459,939,Dress,Gucci,Men's Fashion,83,3.43061,Black,L
1909,911,Dress,Nike,Men's Fashion,14,2.792165,Red,S
1334,918,Dress,Adidas,Men's Fashion,12,3.369855,Blue,XL
2118,1083,Sweater,Adidas,Men's Fashion,18,4.847799,Blue,L
1348,965,T-shirt,Zara,Men's Fashion,80,3.582108,White,XL
1329,1062,T-shirt,Adidas,Men's Fashion,33,4.174691,Blue,S
2004,1027,T-shirt,Adidas,Men's Fashion,74,2.297332,White,XL
2823,1082,Dress,H&M,Men's Fashion,113,0.326359,Black,L
1746,811,Sweater,Adidas,Men's Fashion,103,1.492387,Red,M
1775,892,Dress,Adidas,Men's Fashion,22,1.775482,White,L
2907,1104,Dress,Nike,Men's Fashion,22,2.527581,Red,S
