User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1228,886,T-shirt,Nike,Men's Fashion,73,0.355801,Red,M
1307,900,Dress,H&M,Men's Fashion,31,3.288178,Blue,XL
1994,1102,Jeans,Nike,Men's Fashion,31,3.266113,Red,S
1555,912,Sweater,Nike,Men's Fashion,97,4.638494,Red,M
2191,1166,Dress,Zara,Men's Fashion,73,0.729772,Black,M
2351,1131,Dress,Gucci,Men's Fashion,85,0.40078,Red,S
1296,1111,T-shirt,Gucci,Men's Fashion,114,4.40314,Yellow,XL
2118,940,Jeans,Nike,Men's Fashion,16,0.934483,Blue,M
2284,1140,Shoes,Nike,Men's Fashion,97,1.469867,White,S
1337,856,Jeans,Nike,Men's Fashion,94,2.299987,Blue,L
2700,814,Jeans,Nike,Men's Fashion,97,2.861431,Black,M
2818,866,Jeans,Zara,Men's Fashion,94,0.633187,Black,S
2227,842,Shoes,Gucci,Men's Fashion,75,1.264232,White,S
1036,949,Sweater,Gucci,Men's Fashion,77,1.865796,Black,M
1412,1178,Sweater,Zara,Men's Fashion,34,0.548276,Black,L
2052,1062,Sweater,Adidas,Men's Fashion,107,3.307125,Blue,M
2473,1111,Dress,Zara,Men's Fashion,14,4.696367,Black,XL
1817,881,T-shirt,Nike,Men's Fashion,25,2.309617,Black,M
1566,838,Dress,Nike,Men's Fashion,69,4.969871,Red,S
2688,1041,Dress,Gucci,Men's Fashion,34,4.625038,Black,XL
1818,1184,Sweater,Zara,Men's Fashion,22,3.319439,Yellow,L
2687,985,Shoes,H&M,Men's Fashion,60,4.283509,Red,S
2623,900,Sweater,Gucci,Men's Fashion,20,4.487171,Yellow,S
1486,966,Dress,Zara,Men's Fashion,71,1.034729,Red,L
1016,1133,T-shirt,Adidas,Men's Fashion,22,4.560987,Blue,M
2936,1064,Jeans,Gucci,Men's Fashion,90,3.863721,White,M
1176,1135,Shoes,Nike,Men's Fashion,119,2.528672,Blue,S
1526,1187,T-shirt,Zara,Men's Fashion,105,3.888824,Blue,L
2321,820,Sweater,Nike,Men's Fashion,21,2.637875,Yellow,S
1538,1127,T-shirt,Zara,Men's Fashion,76,1.363937,White,L
