User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1713,1054,Sweater,Zara,Men's Fashion,66,1.113881,Blue,L
2622,964,Shoes,Gucci,Men's Fashion,105,4.296151,Blue,M
2140,1037,Sweater,Nike,Men's Fashion,84,4.753923,Black,M
2801,1026,Sweater,H&M,Men's Fashion,74,2.867401,Yellow,M
2023,1043,Jeans,Nike,Men's Fashion,50,1.817485,Red,S
1591,1140,Jeans,Gucci,Men's Fashion,57,0.019111,Black,M
1657,935,Dress,Gucci,Men's Fashion,95,0.504663,Black,XL
1980,838,Shoes,Adidas,Men's Fashion,105,3.395304,Black,M
2009,839,Jeans,H&M,Men's Fashion,103,3.671757,Black,L
2319,1146,T-shirt,Nike,Men's Fashion,66,1.548446,White,S
1140,1065,Sweater,Zara,Men's Fashion,43,2.058811,White,S
1951,1079,Sweater,Nike,Men's Fashion,53,3.236361,Yellow,M
1656,1035,Sweater,H&M,Men's Fashion,108,1.395451,Black,M
2201,880,T-shirt,Nike,Men's Fashion,81,3.980711,White,S
1029,1198,Jeans,Zara,Men's Fashion,85,3.905491,Black,M
1733,984,Jeans,Zara,Men's Fashion,117,0.30184,Red,L
1577,935,Sweater,Nike,Men's Fashion,117,3.100656,Black,L
1714,1091,Jeans,H&M,Men's Fashion,53,4.10083,Black,S
1790,999,Dress,Gucci,Men's Fashion,103,3.091578,Red,XL
1987,841,Jeans,Zara,Men's Fashion,86,0.544176,Red,XL
1850,1015,T-shirt,Gucci,Men's Fashion,54,4.45761,Yellow,S
2762,1044,Sweater,Gucci,Men's Fashion,12,1.370968,Blue,M
1666,975,Jeans,Gucci,Men's Fashion,37,0.849743,Blue,L
1141,1130,T-shirt,H&M,Men's Fashion,41,3.46784,Blue,S
2692,1188,Sweater,Adidas,Men's Fashion,97,4.680134,Black,M
2712,1152,Sweater,Zara,Men's Fashion,92,0.559037,Blue,M
1336,909,Sweater,Gucci,Men's Fashion,11,3.765334,Black,M
2414,909,Dress,H&M,Men's Fashion,52,0.73301,Blue,L
1575,813,T-shirt,Zara,Men's Fashion,45,4.898683,Red,XL
2212,987,Dress,Nike,Men's Fashion,115,4.747555,Blue,L
